Name of Earth Meteorite,id,Meteorite,nametype,recclass,mass,year,reclat,reclong,point_coordinates
,23460,0,Valid,L6,0.0,1846-01-01T00:00:00.000,48.116670,10.466670,[]
,23472,0,Valid,H5,0.0,1871-01-01T00:00:00.000,44.366670,-69.200000,[]
,23473,0,Valid,L6,0.0,1917-01-01T00:00:00.000,38.300000,27.133330,[]
,23476,0,Valid,LL6,0.0,1853-01-01T00:00:00.000,26.750000,84.783330,[]
,23481,0,Valid,H5,0.0,1939-01-01T00:00:00.000,-7.233330,107.333330,[]
,23483,0,Valid,H5,0.0,1947-01-01T00:00:00.000,22.833330,4.983330,[]
,23487,0,Valid,LL3.00,0.0,1940-01-01T00:00:00.000,22.250000,79.000000,[]
,23495,0,Valid,H4,0.0,1773-01-01T00:00:00.000,41.716670,-0.050000,[]
,23496,0,Valid,H6,0.0,1993-01-01T00:00:00.000,39.438330,140.511670,[]
,23500,0,Valid,H6,0.0,1966-01-01T00:00:00.000,21.683890,79.500830,[]
,23501,0,Valid,H4,0.0,1818-01-01T00:00:00.000,41.050000,23.566670,[]
,23502,0,Valid,Eucrite-cm,0.0,1923-01-01T00:00:00.000,-8.383330,-36.766670,[]
,23504,0,Valid,H4,0.0,1908-01-01T00:00:00.000,-19.466670,-44.216670,[]
,23508,0,Valid,LL4,0.0,1862-01-01T00:00:00.000,37.416670,-6.000000,[]
,23509,0,Valid,L5,0.0,1874-01-01T00:00:00.000,50.616670,36.600000,[]
,23512,0,Valid,L6,0.0,1989-01-01T00:00:00.000,34.750000,10.716670,[]
,23521,0,Valid,Diogenite,0.0,1850-01-01T00:00:00.000,23.100000,87.300000,[]
,23525,0,Valid,H3.4,0.0,1921-01-01T00:00:00.000,37.833330,-76.700000,[]
,23529,0,Valid,L5,0.0,1904-01-01T00:00:00.000,44.050000,-80.166670,[]
,23530,0,Valid,Martian (shergottite),0.0,1865-01-01T00:00:00.000,24.550000,84.833330,[]
,23531,0,Valid,L6,0.0,1976-01-01T00:00:00.000,33.650000,120.066670,[]
,23534,0,Valid,L6,0.0,1921-01-01T00:00:00.000,25.850000,87.577500,[]
,23582,0,Valid,H5,0.0,1971-01-01T00:00:00.000,43.500000,125.666670,[]
,23583,0,Valid,H6,0.0,1912-01-01T00:00:00.000,33.716670,74.833330,[]
,23584,0,Valid,L6,0.0,1863-01-01T00:00:00.000,24.333330,90.166670,[]
,23586,0,Valid,LL5,0.0,1794-01-01T00:00:00.000,43.116670,11.600000,[]
,23593,0,Valid,"Iron, IIAB",0.0,1947-01-01T00:00:00.000,46.160000,134.653330,[]
,23594,0,Valid,H5,0.0,1995-01-01T00:00:00.000,20.933330,-101.383330,[]
,55584,0,Valid,Achondrite-ung,0.0,1917-01-01T00:00:00.000,44.116670,27.266670,[]
,23603,0,Valid,H5,0.0,1920-01-01T00:00:00.000,49.983330,7.533330,[]
,23606,0,Valid,L6,0.0,1916-01-01T00:00:00.000,30.900000,32.483330,[]
,23611,0,Valid,H5,0.0,1901-01-01T00:00:00.000,26.216670,69.550000,[]
,23613,0,Valid,H6,0.0,1956-01-01T00:00:00.000,39.300000,9.200000,[]
,23614,0,Valid,Eucrite-mmict,0.0,1933-01-01T00:00:00.000,42.583330,-103.666670,[]
,23616,0,Valid,H5,0.0,1875-01-01T00:00:00.000,20.916670,82.583330,[]
,23617,0,Valid,H6,0.0,1989-01-01T00:00:00.000,39.824670,36.135830,[]
,23619,0,Valid,L5,0.0,1989-01-01T00:00:00.000,32.433330,119.866670,[]
,23621,0,Valid,L6,0.0,1848-01-01T00:00:00.000,59.733330,10.866670,[]
,23626,0,Valid,H5,0.0,1868-01-01T00:00:00.000,45.683330,15.600000,[]
,23645,0,Valid,L4,0.0,1818-01-01T00:00:00.000,55.000000,35.000000,[]
,23660,0,Valid,OC,0.0,1960-01-01T00:00:00.000,27.133330,84.066670,[]
,23661,0,Valid,LL4,0.0,1877-01-01T00:00:00.000,43.666670,21.866670,[]
,23663,0,Valid,H5,0.0,1860-01-01T00:00:00.000,47.366670,1.733330,[]
,53829,0,Valid,L6,0.0,2011-01-01T00:00:00.000,54.008830,22.005000,[]
,23667,0,Valid,H5,0.0,1866-01-01T00:00:00.000,35.166670,135.333330,[]
,23668,0,Valid,L6,0.0,1993-01-01T00:00:00.000,45.250000,125.000000,[]
,23670,0,Valid,OC,0.0,1927-01-01T00:00:00.000,44.416670,23.500000,[]
,23671,0,Valid,"Iron, ungrouped",0.0,1945-01-01T00:00:00.000,1.700000,33.633330,[]
,23081,0,Valid,L6,0.0,1883-01-01T00:00:00.000,44.750000,0.050000,[]
,23082,0,Valid,L6,0.0,1841-01-01T00:00:00.000,46.950000,-1.500000,[]
,23083,0,Valid,L6,0.0,1855-01-01T00:00:00.000,51.050000,3.750000,[]
,23087,0,Valid,H6,0.0,1890-01-01T00:00:00.000,48.016670,-1.150000,[]
,23089,0,Valid,H4,0.0,1950-01-01T00:00:00.000,38.700000,-90.233330,[]
,23090,0,Valid,EH5,0.0,1903-01-01T00:00:00.000,-32.016670,27.416670,[]
,23091,0,Valid,LL3.3,0.0,1919-01-01T00:00:00.000,38.166670,-76.383330,[]
,23092,0,Valid,LL6,0.0,1866-01-01T00:00:00.000,48.450000,3.933330,[]
,23093,0,Valid,L6,0.0,1910-01-01T00:00:00.000,61.650000,27.200000,[]
,23097,0,Valid,L6,0.0,1959-01-01T00:00:00.000,43.433330,2.950000,[]
,23712,0,Valid,H5,0.0,1876-01-01T00:00:00.000,59.933330,14.950000,[]
,23713,0,Valid,Eucrite-mmict,0.0,1808-01-01T00:00:00.000,49.283330,15.566670,[]
,23717,0,Valid,L6,0.0,1857-01-01T00:00:00.000,45.050000,41.983330,[]
,23099,0,Valid,H4,0.0,1962-01-01T00:00:00.000,50.766670,3.000000,[]
,23724,0,Valid,"Iron, IIIAB",0.0,1990-01-01T00:00:00.000,53.666670,55.983330,[]
,23726,0,Valid,Stone-uncl,0.0,1647-01-01T00:00:00.000,52.533330,9.050000,[]
,23728,0,Valid,L6,0.0,1974-01-01T00:00:00.000,41.200000,-73.133330,[]
,23729,0,Valid,L6,0.0,1917-01-01T00:00:00.000,56.583330,-3.250000,[]
,23732,0,Valid,Stone-uncl,0.0,1623-01-01T00:00:00.000,50.383330,-3.950000,[]
,23733,0,Valid,H5,0.0,1994-01-01T00:00:00.000,45.968610,-72.978060,[]
,23736,0,Valid,L6,0.0,1924-01-01T00:00:00.000,36.483330,-90.666670,[]
,23737,0,Valid,L6,0.0,1969-01-01T00:00:00.000,50.538060,16.263330,[]
,23738,0,Valid,L6,0.0,1986-01-01T00:00:00.000,31.616670,113.466670,[]
,48951,0,Valid,LL6,0.0,2008-01-01T00:00:00.000,12.666670,78.033330,[]
,23741,0,Valid,L/LL6,0.0,1916-01-01T00:00:00.000,25.933330,84.283330,[]
,23745,0,Valid,H5,0.0,1935-01-01T00:00:00.000,44.866670,133.166670,[]
,23760,0,Valid,H6,0.0,1865-01-01T00:00:00.000,26.716670,84.216670,[]
,55529,0,Valid,C,0.0,2012-01-01T00:00:00.000,38.803890,-120.908060,[]
,23773,0,Valid,H4,0.0,1954-01-01T00:00:00.000,33.188360,-86.294500,[]
,23776,0,Valid,H5,0.0,1753-01-01T00:00:00.000,49.400000,14.650000,[]
,23778,0,Valid,L5,0.0,1867-01-01T00:00:00.000,36.183330,5.416670,[]
,23782,0,Valid,C2-ung,0.0,2000-01-01T00:00:00.000,59.704440,-134.201390,[]
,23784,0,Valid,H4/5,0.0,1991-01-01T00:00:00.000,34.720000,137.305000,[]
,23789,0,Valid,H5,0.0,1880-01-01T00:00:00.000,35.383330,134.900000,[]
,23791,0,Valid,Eucrite-cm,0.0,1995-01-01T00:00:00.000,0.0,0.0,[]
,23795,0,Valid,L6,0.0,1975-01-01T00:00:00.000,-7.750000,112.766670,[]
,48691,0,Valid,H5,0.0,2008-01-01T00:00:00.000,31.163330,-7.015000,[]
,23801,0,Valid,L5,0.0,1918-01-01T00:00:00.000,35.433330,136.233330,[]
,23873,0,Valid,L5,0.0,1965-01-01T00:00:00.000,45.400000,122.900000,[]
,23884,0,Valid,Diogenite,0.0,1931-01-01T00:00:00.000,32.950000,10.416670,[]
,23885,0,Valid,L6,0.0,1967-01-01T00:00:00.000,19.383330,43.733330,[]
,23887,0,Valid,L6,0.0,1929-01-01T00:00:00.000,35.133330,44.450000,[]
,23888,0,Valid,L6,0.0,1937-01-01T00:00:00.000,46.716670,23.500000,[]
,23897,0,Valid,L6,0.0,1879-01-01T00:00:00.000,-25.733330,142.950000,[]
,23898,0,Valid,L4,0.0,1872-01-01T00:00:00.000,58.033330,26.950000,[]
,23908,0,Valid,H6,0.0,1950-01-01T00:00:00.000,33.400000,70.600000,[]
,54493,0,Valid,L6,0.0,2011-01-01T00:00:00.000,-1.002780,37.150280,[]
,23976,0,Valid,H4/5,0.0,2002-01-01T00:00:00.000,-29.333330,27.583330,[]
,23984,0,Valid,H5,0.0,1986-01-01T00:00:00.000,32.946670,118.990000,[]
,23989,0,Valid,H/L3.6,0.0,1878-01-01T00:00:00.000,49.600000,17.116670,[]
,23998,0,Valid,L6,0.0,1927-01-01T00:00:00.000,38.200000,-89.683330,[]
,23999,0,Valid,L6,0.0,1970-01-01T00:00:00.000,14.250000,1.533330,[]
,24004,0,Valid,H5,0.0,1807-01-01T00:00:00.000,54.500000,35.200000,[]
,24009,0,Valid,H6,0.0,1934-01-01T00:00:00.000,13.633330,79.416670,[]
,54823,0,Valid,Martian (shergottite),0.0,2011-01-01T00:00:00.000,29.481950,-7.611230,[]
,24011,0,Valid,H6,0.0,1869-01-01T00:00:00.000,-7.083330,111.533330,[]
,24012,0,Valid,L5,0.0,1922-01-01T00:00:00.000,-6.666670,106.583330,[]
,24019,0,Valid,LL6,0.0,1905-01-01T00:00:00.000,47.850000,34.766670,[]
